Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total.2,"Bloque, ladrillo, piedra, madera pulida.2",Concreto vaciado.2,Material prefabricado.2,Guadua.2,"Tapia pisada, bahareque, adobe.2","Madera burda, tabla, tablón.2","Caña, esterilla, otros vegetales.2","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros).2",Sin paredes.2
13_Bolívar,549_Pinillos,Total,2473.0,1483.0,37.0,55.0,1.0,19.0,637.0,146.0,95.0,0.0
13_Bolívar,549_Pinillos,Casa,2135.0,1278.0,36.0,52.0,1.0,15.0,554.0,124.0,75.0,0.0
13_Bolívar,549_Pinillos,Apartamento,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,549_Pinillos,Tipo cuarto,334.0,201.0,1.0,3.0,0.0,4.0,83.0,22.0,20.0,0.0
13_Bolívar,549_Pinillos,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,549_Pinillos,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,580_Regidor,Total,435.0,331.0,0.0,22.0,2.0,1.0,65.0,9.0,5.0,0.0
13_Bolívar,580_Regidor,Casa,429.0,330.0,0.0,22.0,2.0,1.0,62.0,7.0,5.0,0.0
13_Bolívar,580_Regidor,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,580_Regidor,Tipo cuarto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,580_Regidor,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13_Bolívar,580_Regidor,Vivienda tradicional étnica,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
13_Bolívar,580_Regidor,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,600_Río Viejo,Total,368.0,248.0,1.0,1.0,3.0,33.0,62.0,18.0,2.0,0.0
13_Bolívar,600_Río Viejo,Casa,351.0,233.0,1.0,1.0,3.0,33.0,60.0,18.0,2.0,0.0
13_Bolívar,600_Río Viejo,Apartamento,16.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
13_Bolívar,600_Río Viejo,Tipo cuarto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,600_Río Viejo,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,600_Río Viejo,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Total,399.0,393.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Casa,391.0,386.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Tipo cuarto,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,620_San Cristóbal,Otro tipo de vivienda (1),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,647_San Estanislao,Total,1065.0,929.0,0.0,1.0,0.0,124.0,2.0,0.0,9.0,0.0
13_Bolívar,647_San Estanislao,Casa,1041.0,912.0,0.0,1.0,0.0,123.0,1.0,0.0,4.0,0.0
13_Bolívar,647_San Estanislao,Apartamento,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,647_San Estanislao,Tipo cuarto,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
13_Bolívar,647_San Estanislao,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,647_San Estanislao,Vivienda tradicional étnica,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
13_Bolívar,647_San Estanislao,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,650_San Fernando,Total,1185.0,753.0,1.0,139.0,1.0,176.0,111.0,1.0,3.0,0.0
13_Bolívar,650_San Fernando,Casa,1174.0,750.0,1.0,139.0,1.0,176.0,105.0,1.0,1.0,0.0
13_Bolívar,650_San Fernando,Tipo cuarto,10.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
13_Bolívar,650_San Fernando,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13_Bolívar,654_San Jacinto,Total,444.0,187.0,5.0,13.0,8.0,148.0,71.0,2.0,5.0,5.0
13_Bolívar,654_San Jacinto,Casa,417.0,185.0,5.0,13.0,8.0,136.0,65.0,1.0,4.0,0.0
13_Bolívar,654_San Jacinto,Apartamento,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13_Bolívar,654_San Jacinto,Tipo cuarto,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13_Bolívar,654_San Jacinto,Vivienda tradicional indígena,20.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,5.0
13_Bolívar,654_San Jacinto,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,654_San Jacinto,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,655_San Jacinto Del Cauca,Total,648.0,321.0,35.0,1.0,0.0,8.0,240.0,29.0,14.0,0.0
13_Bolívar,655_San Jacinto Del Cauca,Casa,644.0,317.0,35.0,1.0,0.0,8.0,240.0,29.0,14.0,0.0
13_Bolívar,655_San Jacinto Del Cauca,Apartamento,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,655_San Jacinto Del Cauca,Tipo cuarto,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,655_San Jacinto Del Cauca,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,655_San Jacinto Del Cauca,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Total,1796.0,1567.0,3.0,7.0,1.0,147.0,44.0,13.0,14.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Casa,1752.0,1531.0,3.0,7.0,1.0,146.0,42.0,12.0,10.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Apartamento,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Tipo cuarto,10.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,657_San Juan Nepomuceno,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
13_Bolívar,667_San Martín De Loba,Total,1077.0,622.0,1.0,9.0,30.0,72.0,310.0,27.0,6.0,0.0
13_Bolívar,667_San Martín De Loba,Casa,1047.0,606.0,1.0,9.0,29.0,69.0,306.0,22.0,5.0,0.0
13_Bolívar,667_San Martín De Loba,Apartamento,11.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13_Bolívar,667_San Martín De Loba,Tipo cuarto,18.0,7.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0
13_Bolívar,667_San Martín De Loba,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,667_San Martín De Loba,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,667_San Martín De Loba,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13_Bolívar,670_San Pablo,Total,692.0,377.0,2.0,16.0,4.0,3.0,271.0,8.0,11.0,0.0
13_Bolívar,670_San Pablo,Casa,668.0,366.0,2.0,14.0,4.0,3.0,264.0,8.0,7.0,0.0
13_Bolívar,670_San Pablo,Apartamento,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13_Bolívar,670_San Pablo,Tipo cuarto,11.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0
13_Bolívar,670_San Pablo,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,670_San Pablo,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,670_San Pablo,Otro tipo de vivienda (1),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
13_Bolívar,673_Santa Catalina,Total,1986.0,1726.0,2.0,4.0,1.0,82.0,114.0,47.0,9.0,1.0
13_Bolívar,673_Santa Catalina,Casa,1795.0,1591.0,1.0,2.0,0.0,72.0,84.0,40.0,5.0,0.0
13_Bolívar,673_Santa Catalina,Apartamento,92.0,76.0,1.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0
13_Bolívar,673_Santa Catalina,Tipo cuarto,96.0,58.0,0.0,2.0,1.0,10.0,19.0,3.0,3.0,0.0
13_Bolívar,673_Santa Catalina,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,673_Santa Catalina,Otro tipo de vivienda (1),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13_Bolívar,683_Santa Rosa,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,683_Santa Rosa,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,683_Santa Rosa,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,683_Santa Rosa,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,683_Santa Rosa,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Total,802.0,531.0,4.0,3.0,0.0,6.0,257.0,0.0,1.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Casa,671.0,420.0,4.0,3.0,0.0,5.0,238.0,0.0,1.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Apartamento,55.0,49.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Tipo cuarto,76.0,62.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,688_Santa Rosa Del Sur,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,744_Simití,Total,1458.0,943.0,5.0,1.0,5.0,6.0,471.0,5.0,22.0,0.0
13_Bolívar,744_Simití,Casa,1434.0,930.0,5.0,1.0,5.0,6.0,461.0,5.0,21.0,0.0
13_Bolívar,744_Simití,Apartamento,7.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
13_Bolívar,744_Simití,Tipo cuarto,15.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
13_Bolívar,744_Simití,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,744_Simití,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,744_Simití,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13_Bolívar,760_Soplaviento,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,760_Soplaviento,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,760_Soplaviento,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,760_Soplaviento,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,760_Soplaviento,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,760_Soplaviento,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,780_Talaigua Nuevo,Total,1286.0,954.0,0.0,118.0,0.0,196.0,14.0,0.0,4.0,0.0
13_Bolívar,780_Talaigua Nuevo,Casa,1221.0,909.0,0.0,117.0,0.0,178.0,14.0,0.0,3.0,0.0
13_Bolívar,780_Talaigua Nuevo,Apartamento,13.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,780_Talaigua Nuevo,Tipo cuarto,50.0,34.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
13_Bolívar,780_Talaigua Nuevo,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,780_Talaigua Nuevo,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13_Bolívar,810_Tiquisio,Total,1096.0,604.0,2.0,0.0,5.0,11.0,458.0,16.0,0.0,0.0
13_Bolívar,810_Tiquisio,Casa,1084.0,598.0,1.0,0.0,4.0,11.0,454.0,16.0,0.0,0.0
13_Bolívar,810_Tiquisio,Apartamento,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,810_Tiquisio,Tipo cuarto,7.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
13_Bolívar,810_Tiquisio,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,810_Tiquisio,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
13_Bolívar,836_Turbaco,Total,874.0,647.0,3.0,3.0,0.0,30.0,137.0,45.0,9.0,0.0
13_Bolívar,836_Turbaco,Casa,846.0,644.0,3.0,2.0,0.0,25.0,127.0,40.0,5.0,0.0
13_Bolívar,836_Turbaco,Apartamento,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,836_Turbaco,Tipo cuarto,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
13_Bolívar,836_Turbaco,Vivienda tradicional indígena,17.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0
13_Bolívar,836_Turbaco,Vivienda tradicional étnica,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
13_Bolívar,836_Turbaco,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,838_Turbaná,Total,571.0,383.0,2.0,2.0,0.0,114.0,66.0,1.0,3.0,0.0
13_Bolívar,838_Turbaná,Casa,532.0,354.0,1.0,2.0,0.0,112.0,59.0,1.0,3.0,0.0
13_Bolívar,838_Turbaná,Apartamento,25.0,20.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
13_Bolívar,838_Turbaná,Tipo cuarto,11.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
13_Bolívar,838_Turbaná,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,838_Turbaná,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,838_Turbaná,Otro tipo de vivienda (1),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,873_Villanueva,Total,370.0,256.0,2.0,1.0,0.0,70.0,23.0,11.0,7.0,0.0
13_Bolívar,873_Villanueva,Casa,362.0,250.0,2.0,1.0,0.0,69.0,23.0,10.0,7.0,0.0
13_Bolívar,873_Villanueva,Apartamento,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,873_Villanueva,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,873_Villanueva,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,873_Villanueva,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13_Bolívar,894_Zambrano,Total,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Casa,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Tipo cuarto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Total,226.0,212.0,1.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Casa,226.0,212.0,1.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Total,19.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Casa,19.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,131_Caldas,Total,76.0,71.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
15_Boyacá,131_Caldas,Casa,74.0,69.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
15_Boyacá,131_Caldas,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
