Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total.1,"Bloque, ladrillo, piedra, madera pulida.1",Concreto vaciado.1,Material prefabricado.1,Guadua.1,"Tapia pisada, bahareque, adobe.1","Madera burda, tabla, tablón.1","Caña, esterilla, otros vegetales.1","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros).1",Sin paredes.1
13_Bolívar,873_Villanueva,Tipo cuarto,151.0,52.0,0.0,0.0,0.0,3.0,91.0,0.0,5.0,0.0
13_Bolívar,873_Villanueva,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13_Bolívar,873_Villanueva,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13_Bolívar,894_Zambrano,Total,2540.0,2113.0,7.0,7.0,1.0,208.0,54.0,7.0,143.0,0.0
13_Bolívar,894_Zambrano,Casa,2327.0,1918.0,6.0,7.0,0.0,204.0,52.0,7.0,133.0,0.0
13_Bolívar,894_Zambrano,Apartamento,165.0,161.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
13_Bolívar,894_Zambrano,Tipo cuarto,41.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
13_Bolívar,894_Zambrano,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,894_Zambrano,Otro tipo de vivienda (1),6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
15_Boyacá,001_Tunja,Total,52201.0,49304.0,1877.0,555.0,5.0,412.0,26.0,0.0,22.0,0.0
15_Boyacá,001_Tunja,Casa,27094.0,25643.0,803.0,329.0,3.0,292.0,14.0,0.0,10.0,0.0
15_Boyacá,001_Tunja,Apartamento,23770.0,22460.0,1026.0,210.0,2.0,66.0,4.0,0.0,2.0,0.0
15_Boyacá,001_Tunja,Tipo cuarto,1303.0,1180.0,46.0,14.0,0.0,53.0,6.0,0.0,4.0,0.0
15_Boyacá,001_Tunja,Vivienda tradicional indígena,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Vivienda tradicional étnica,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,001_Tunja,Otro tipo de vivienda (1),27.0,16.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0
15_Boyacá,022_Almeida,Total,110.0,96.0,1.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Casa,103.0,90.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Apartamento,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Tipo cuarto,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,022_Almeida,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Total,1514.0,1390.0,32.0,28.0,1.0,55.0,7.0,1.0,0.0,0.0
15_Boyacá,047_Aquitania,Casa,1251.0,1162.0,27.0,6.0,1.0,49.0,5.0,1.0,0.0,0.0
15_Boyacá,047_Aquitania,Apartamento,235.0,208.0,3.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Tipo cuarto,26.0,19.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,047_Aquitania,Otro tipo de vivienda (1),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Total,798.0,710.0,72.0,10.0,0.0,3.0,0.0,0.0,3.0,0.0
15_Boyacá,051_Arcabuco,Casa,433.0,393.0,30.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Apartamento,249.0,226.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,051_Arcabuco,Tipo cuarto,116.0,91.0,19.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
15_Boyacá,051_Arcabuco,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Total,1395.0,1305.0,8.0,1.0,0.0,77.0,1.0,1.0,2.0,0.0
15_Boyacá,087_Belén,Casa,1005.0,926.0,5.0,1.0,0.0,71.0,1.0,0.0,1.0,0.0
15_Boyacá,087_Belén,Apartamento,352.0,350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Tipo cuarto,36.0,29.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15_Boyacá,087_Belén,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,087_Belén,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,090_Berbeo,Total,141.0,103.0,4.0,2.0,0.0,27.0,5.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Casa,137.0,100.0,4.0,2.0,0.0,26.0,5.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Apartamento,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,090_Berbeo,Tipo cuarto,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Total,122.0,90.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Casa,119.0,87.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Tipo cuarto,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,092_Betéitiva,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Total,687.0,551.0,4.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Casa,631.0,503.0,4.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Apartamento,36.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Tipo cuarto,20.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,097_Boavita,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Total,262.0,244.0,4.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Casa,230.0,214.0,3.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Apartamento,27.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Tipo cuarto,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,104_Boyacá,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Total,153.0,148.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Casa,132.0,128.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Apartamento,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Tipo cuarto,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,106_Briceño,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Total,256.0,245.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Casa,171.0,161.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Apartamento,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Tipo cuarto,17.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,109_Buenavista,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Total,130.0,108.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Casa,127.0,106.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,114_Busbanzá,Tipo cuarto,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,131_Caldas,Total,87.0,74.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0
15_Boyacá,131_Caldas,Casa,83.0,70.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0
15_Boyacá,131_Caldas,Apartamento,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,131_Caldas,Tipo cuarto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,131_Caldas,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,135_Campohermoso,Total,246.0,203.0,5.0,5.0,0.0,31.0,2.0,0.0,0.0,0.0
15_Boyacá,135_Campohermoso,Casa,216.0,176.0,4.0,5.0,0.0,29.0,2.0,0.0,0.0,0.0
15_Boyacá,135_Campohermoso,Apartamento,17.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,135_Campohermoso,Tipo cuarto,13.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,135_Campohermoso,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,162_Cerinza,Total,508.0,493.0,3.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0
15_Boyacá,162_Cerinza,Casa,448.0,434.0,3.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0
15_Boyacá,162_Cerinza,Apartamento,51.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,162_Cerinza,Tipo cuarto,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,162_Cerinza,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,172_Chinavita,Total,411.0,389.0,4.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0
15_Boyacá,172_Chinavita,Casa,400.0,380.0,3.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0
15_Boyacá,172_Chinavita,Apartamento,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,172_Chinavita,Tipo cuarto,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,176_Chiquinquirá,Total,14263.0,13730.0,274.0,101.0,4.0,98.0,48.0,1.0,6.0,1.0
15_Boyacá,176_Chiquinquirá,Casa,7270.0,7003.0,99.0,48.0,4.0,66.0,43.0,1.0,6.0,0.0
15_Boyacá,176_Chiquinquirá,Apartamento,6501.0,6273.0,156.0,52.0,0.0,18.0,2.0,0.0,0.0,0.0
15_Boyacá,176_Chiquinquirá,Tipo cuarto,483.0,448.0,18.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0
15_Boyacá,176_Chiquinquirá,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,176_Chiquinquirá,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,176_Chiquinquirá,Otro tipo de vivienda (1),8.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15_Boyacá,180_Chiscas,Total,306.0,189.0,5.0,3.0,0.0,107.0,1.0,1.0,0.0,0.0
15_Boyacá,180_Chiscas,Casa,271.0,163.0,4.0,3.0,0.0,101.0,0.0,0.0,0.0,0.0
15_Boyacá,180_Chiscas,Apartamento,25.0,22.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,180_Chiscas,Tipo cuarto,9.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
15_Boyacá,180_Chiscas,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,180_Chiscas,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,183_Chita,Total,581.0,389.0,5.0,7.0,0.0,170.0,9.0,0.0,1.0,0.0
15_Boyacá,183_Chita,Casa,495.0,318.0,3.0,7.0,0.0,157.0,9.0,0.0,1.0,0.0
15_Boyacá,183_Chita,Apartamento,66.0,61.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,183_Chita,Tipo cuarto,20.0,10.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15_Boyacá,183_Chita,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,183_Chita,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,183_Chita,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,185_Chitaraque,Total,365.0,363.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,185_Chitaraque,Casa,242.0,241.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,185_Chitaraque,Apartamento,103.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,185_Chitaraque,Tipo cuarto,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,185_Chitaraque,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,187_Chivatá,Total,146.0,135.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0
15_Boyacá,187_Chivatá,Casa,94.0,86.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
15_Boyacá,187_Chivatá,Apartamento,40.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,187_Chivatá,Tipo cuarto,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,187_Chivatá,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,189_Ciénega,Total,352.0,333.0,4.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0
15_Boyacá,189_Ciénega,Casa,340.0,322.0,4.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0
15_Boyacá,189_Ciénega,Apartamento,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,189_Ciénega,Tipo cuarto,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,189_Ciénega,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,189_Ciénega,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,204_Cómbita,Total,386.0,363.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0
15_Boyacá,204_Cómbita,Casa,259.0,241.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0
15_Boyacá,204_Cómbita,Apartamento,106.0,103.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,204_Cómbita,Tipo cuarto,21.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,204_Cómbita,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,212_Coper,Total,271.0,189.0,69.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0
15_Boyacá,212_Coper,Casa,249.0,176.0,60.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0
15_Boyacá,212_Coper,Apartamento,20.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,212_Coper,Tipo cuarto,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,215_Corrales,Total,448.0,276.0,0.0,1.0,0.0,171.0,0.0,0.0,0.0,0.0
15_Boyacá,215_Corrales,Casa,439.0,271.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0
15_Boyacá,215_Corrales,Apartamento,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,215_Corrales,Tipo cuarto,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,215_Corrales,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,218_Covarachía,Total,152.0,130.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
15_Boyacá,218_Covarachía,Casa,138.0,117.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
15_Boyacá,218_Covarachía,Apartamento,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,218_Covarachía,Tipo cuarto,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,218_Covarachía,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,218_Covarachía,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,223_Cubará,Total,649.0,526.0,7.0,2.0,0.0,1.0,77.0,0.0,36.0,0.0
15_Boyacá,223_Cubará,Casa,567.0,452.0,7.0,2.0,0.0,1.0,73.0,0.0,32.0,0.0
15_Boyacá,223_Cubará,Apartamento,59.0,55.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
15_Boyacá,223_Cubará,Tipo cuarto,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
15_Boyacá,223_Cubará,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,223_Cubará,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,223_Cubará,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,224_Cucaita,Total,396.0,333.0,0.0,2.0,0.0,60.0,0.0,0.0,1.0,0.0
15_Boyacá,224_Cucaita,Casa,371.0,310.0,0.0,2.0,0.0,58.0,0.0,0.0,1.0,0.0
15_Boyacá,224_Cucaita,Apartamento,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,224_Cucaita,Tipo cuarto,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,224_Cucaita,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,226_Cuítiva,Total,95.0,79.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
15_Boyacá,226_Cuítiva,Casa,92.0,77.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
15_Boyacá,226_Cuítiva,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,226_Cuítiva,Tipo cuarto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,226_Cuítiva,Otro tipo de vivienda (1),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,232_Chíquiza,Total,101.0,99.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,232_Chíquiza,Casa,77.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,232_Chíquiza,Apartamento,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,232_Chíquiza,Tipo cuarto,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,236_Chivor,Total,191.0,180.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0
15_Boyacá,236_Chivor,Casa,169.0,159.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0
15_Boyacá,236_Chivor,Apartamento,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,236_Chivor,Tipo cuarto,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,236_Chivor,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,236_Chivor,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,238_Duitama,Total,34166.0,33141.0,542.0,128.0,3.0,300.0,35.0,3.0,12.0,2.0
15_Boyacá,238_Duitama,Casa,14813.0,14280.0,177.0,60.0,1.0,262.0,26.0,1.0,6.0,0.0
15_Boyacá,238_Duitama,Apartamento,18432.0,17990.0,349.0,64.0,1.0,19.0,5.0,1.0,3.0,0.0
15_Boyacá,238_Duitama,Tipo cuarto,905.0,866.0,14.0,3.0,1.0,16.0,3.0,0.0,2.0,0.0
15_Boyacá,238_Duitama,Vivienda tradicional indígena,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,238_Duitama,Otro tipo de vivienda (1),14.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0
15_Boyacá,244_El Cocuy,Total,686.0,314.0,11.0,2.0,1.0,331.0,7.0,17.0,3.0,0.0
15_Boyacá,244_El Cocuy,Casa,643.0,294.0,8.0,2.0,1.0,318.0,6.0,13.0,1.0,0.0
15_Boyacá,244_El Cocuy,Apartamento,13.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,244_El Cocuy,Tipo cuarto,24.0,7.0,2.0,0.0,0.0,12.0,0.0,2.0,1.0,0.0
15_Boyacá,244_El Cocuy,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15_Boyacá,244_El Cocuy,Otro tipo de vivienda (1),4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15_Boyacá,248_El Espino,Total,440.0,353.0,13.0,0.0,0.0,71.0,3.0,0.0,0.0,0.0
15_Boyacá,248_El Espino,Casa,408.0,326.0,12.0,0.0,0.0,68.0,2.0,0.0,0.0,0.0
15_Boyacá,248_El Espino,Apartamento,22.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,248_El Espino,Tipo cuarto,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,248_El Espino,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,272_Firavitoba,Total,781.0,740.0,2.0,1.0,0.0,33.0,5.0,0.0,0.0,0.0
15_Boyacá,272_Firavitoba,Casa,594.0,555.0,1.0,1.0,0.0,33.0,4.0,0.0,0.0,0.0
15_Boyacá,272_Firavitoba,Apartamento,179.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,272_Firavitoba,Tipo cuarto,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,272_Firavitoba,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,276_Floresta,Total,356.0,268.0,3.0,1.0,0.0,83.0,1.0,0.0,0.0,0.0
15_Boyacá,276_Floresta,Casa,340.0,252.0,3.0,1.0,0.0,83.0,1.0,0.0,0.0,0.0
15_Boyacá,276_Floresta,Apartamento,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,276_Floresta,Tipo cuarto,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,293_Gachantivá,Total,209.0,145.0,29.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0
15_Boyacá,293_Gachantivá,Casa,107.0,79.0,2.0,6.0,1.0,19.0,0.0,0.0,0.0,0.0
15_Boyacá,293_Gachantivá,Apartamento,96.0,60.0,27.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
15_Boyacá,293_Gachantivá,Tipo cuarto,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,296_Gámeza,Total,427.0,388.0,7.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
15_Boyacá,296_Gámeza,Casa,342.0,307.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
15_Boyacá,296_Gámeza,Apartamento,61.0,59.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,296_Gámeza,Tipo cuarto,24.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,299_Garagoa,Total,3927.0,3726.0,52.0,66.0,0.0,61.0,15.0,0.0,6.0,1.0
15_Boyacá,299_Garagoa,Casa,2415.0,2268.0,28.0,63.0,0.0,39.0,12.0,0.0,5.0,0.0
15_Boyacá,299_Garagoa,Apartamento,1334.0,1298.0,22.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0
