Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total.3,"Bloque, ladrillo, piedra, madera pulida.3",Concreto vaciado.3,Material prefabricado.3,Guadua.3,"Tapia pisada, bahareque, adobe.3","Madera burda, tabla, tablón.3","Caña, esterilla, otros vegetales.3","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros).3",Sin paredes.3
08_Atlántico,433_Malambo,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,433_Malambo,Otro tipo de vivienda (1),4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
08_Atlántico,436_Manatí,Total,273.0,247.0,12.0,3.0,1.0,0.0,4.0,3.0,3.0,0.0
08_Atlántico,436_Manatí,Casa,266.0,245.0,12.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0
08_Atlántico,436_Manatí,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,436_Manatí,Tipo cuarto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08_Atlántico,436_Manatí,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,436_Manatí,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,436_Manatí,Otro tipo de vivienda (1),5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
08_Atlántico,520_Palmar De Varela,Total,277.0,242.0,1.0,1.0,0.0,1.0,16.0,3.0,12.0,1.0
08_Atlántico,520_Palmar De Varela,Casa,248.0,231.0,1.0,1.0,0.0,0.0,12.0,1.0,2.0,0.0
08_Atlántico,520_Palmar De Varela,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,520_Palmar De Varela,Tipo cuarto,17.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
08_Atlántico,520_Palmar De Varela,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,520_Palmar De Varela,Otro tipo de vivienda (1),12.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,1.0
08_Atlántico,549_Piojó,Total,306.0,219.0,1.0,1.0,1.0,53.0,25.0,0.0,6.0,0.0
08_Atlántico,549_Piojó,Casa,269.0,202.0,1.0,0.0,0.0,43.0,19.0,0.0,4.0,0.0
08_Atlántico,549_Piojó,Apartamento,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08_Atlántico,549_Piojó,Tipo cuarto,35.0,16.0,0.0,1.0,1.0,9.0,6.0,0.0,2.0,0.0
08_Atlántico,558_Polonuevo,Total,406.0,377.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0
08_Atlántico,558_Polonuevo,Casa,356.0,349.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
08_Atlántico,558_Polonuevo,Apartamento,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,558_Polonuevo,Tipo cuarto,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
08_Atlántico,558_Polonuevo,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,558_Polonuevo,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,558_Polonuevo,Otro tipo de vivienda (1),17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
08_Atlántico,560_Ponedera,Total,307.0,243.0,0.0,1.0,0.0,12.0,9.0,11.0,31.0,0.0
08_Atlántico,560_Ponedera,Casa,283.0,230.0,0.0,1.0,0.0,10.0,8.0,10.0,24.0,0.0
08_Atlántico,560_Ponedera,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,560_Ponedera,Tipo cuarto,19.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
08_Atlántico,560_Ponedera,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,560_Ponedera,Otro tipo de vivienda (1),5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
08_Atlántico,573_Puerto Colombia,Total,279.0,208.0,1.0,2.0,0.0,15.0,43.0,0.0,10.0,0.0
08_Atlántico,573_Puerto Colombia,Casa,142.0,129.0,0.0,2.0,0.0,3.0,7.0,0.0,1.0,0.0
08_Atlántico,573_Puerto Colombia,Apartamento,27.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,573_Puerto Colombia,Tipo cuarto,101.0,52.0,0.0,0.0,0.0,12.0,35.0,0.0,2.0,0.0
08_Atlántico,573_Puerto Colombia,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,573_Puerto Colombia,Otro tipo de vivienda (1),9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
08_Atlántico,606_Repelón,Total,177.0,76.0,33.0,2.0,0.0,48.0,14.0,1.0,3.0,0.0
08_Atlántico,606_Repelón,Casa,161.0,71.0,26.0,2.0,0.0,47.0,13.0,0.0,2.0,0.0
08_Atlántico,606_Repelón,Apartamento,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,606_Repelón,Tipo cuarto,10.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
08_Atlántico,606_Repelón,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,606_Repelón,Vivienda tradicional étnica,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,606_Repelón,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
08_Atlántico,634_Sabanagrande,Total,394.0,361.0,0.0,0.0,0.0,0.0,10.0,0.0,23.0,0.0
08_Atlántico,634_Sabanagrande,Casa,321.0,311.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0
08_Atlántico,634_Sabanagrande,Apartamento,47.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
08_Atlántico,634_Sabanagrande,Tipo cuarto,11.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
08_Atlántico,634_Sabanagrande,Otro tipo de vivienda (1),15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0
08_Atlántico,638_Sabanalarga,Total,1107.0,754.0,2.0,5.0,0.0,71.0,126.0,72.0,77.0,0.0
08_Atlántico,638_Sabanalarga,Casa,936.0,719.0,2.0,4.0,0.0,60.0,95.0,17.0,39.0,0.0
08_Atlántico,638_Sabanalarga,Apartamento,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,638_Sabanalarga,Tipo cuarto,136.0,22.0,0.0,1.0,0.0,11.0,28.0,55.0,19.0,0.0
08_Atlántico,638_Sabanalarga,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08_Atlántico,638_Sabanalarga,Otro tipo de vivienda (1),21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0
08_Atlántico,675_Santa Lucía,Total,97.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
08_Atlántico,675_Santa Lucía,Casa,89.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
08_Atlántico,675_Santa Lucía,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,675_Santa Lucía,Tipo cuarto,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08_Atlántico,675_Santa Lucía,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,675_Santa Lucía,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,675_Santa Lucía,Otro tipo de vivienda (1),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
08_Atlántico,685_Santo Tomás,Total,365.0,349.0,1.0,4.0,0.0,0.0,5.0,1.0,5.0,0.0
08_Atlántico,685_Santo Tomás,Casa,356.0,348.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0
08_Atlántico,685_Santo Tomás,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,685_Santo Tomás,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,685_Santo Tomás,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08_Atlántico,685_Santo Tomás,Vivienda tradicional étnica,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
08_Atlántico,685_Santo Tomás,Otro tipo de vivienda (1),3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
08_Atlántico,758_Soledad,Total,221.0,179.0,7.0,2.0,0.0,0.0,25.0,0.0,8.0,0.0
08_Atlántico,758_Soledad,Casa,213.0,175.0,5.0,0.0,0.0,0.0,25.0,0.0,8.0,0.0
08_Atlántico,758_Soledad,Apartamento,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,758_Soledad,Tipo cuarto,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,758_Soledad,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,758_Soledad,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,758_Soledad,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,770_Suan,Total,127.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08_Atlántico,770_Suan,Casa,127.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
08_Atlántico,770_Suan,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,770_Suan,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,770_Suan,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,770_Suan,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,832_Tubará,Total,783.0,620.0,1.0,5.0,1.0,59.0,62.0,11.0,23.0,1.0
08_Atlántico,832_Tubará,Casa,701.0,591.0,1.0,5.0,0.0,40.0,48.0,5.0,11.0,0.0
08_Atlántico,832_Tubará,Apartamento,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,832_Tubará,Tipo cuarto,25.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
08_Atlántico,832_Tubará,Vivienda tradicional indígena,36.0,3.0,0.0,0.0,0.0,19.0,5.0,6.0,3.0,0.0
08_Atlántico,832_Tubará,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,832_Tubará,Otro tipo de vivienda (1),9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0
08_Atlántico,849_Usiacurí,Total,200.0,168.0,0.0,0.0,1.0,3.0,5.0,6.0,17.0,0.0
08_Atlántico,849_Usiacurí,Casa,184.0,162.0,0.0,0.0,0.0,3.0,3.0,4.0,12.0,0.0
08_Atlántico,849_Usiacurí,Apartamento,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_Atlántico,849_Usiacurí,Tipo cuarto,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
08_Atlántico,849_Usiacurí,Vivienda tradicional indígena,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
08_Atlántico,849_Usiacurí,Otro tipo de vivienda (1),4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Total,3984.0,3320.0,74.0,184.0,6.0,67.0,230.0,7.0,94.0,2.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Casa,3506.0,2935.0,39.0,172.0,4.0,59.0,211.0,6.0,80.0,0.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Apartamento,270.0,233.0,29.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Tipo cuarto,175.0,143.0,6.0,4.0,1.0,4.0,12.0,0.0,5.0,0.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Vivienda tradicional étnica,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
"11_Bogotá, D.C.","001_Bogotá, D.C.",Otro tipo de vivienda (1),27.0,8.0,0.0,4.0,1.0,1.0,3.0,0.0,8.0,2.0
13_Bolívar,001_Cartagena De Indias,Total,1949.0,1169.0,83.0,38.0,1.0,8.0,493.0,47.0,108.0,2.0
13_Bolívar,001_Cartagena De Indias,Casa,1560.0,960.0,35.0,17.0,1.0,7.0,419.0,41.0,80.0,0.0
13_Bolívar,001_Cartagena De Indias,Apartamento,242.0,171.0,37.0,15.0,0.0,0.0,16.0,1.0,2.0,0.0
13_Bolívar,001_Cartagena De Indias,Tipo cuarto,78.0,33.0,7.0,3.0,0.0,1.0,27.0,0.0,7.0,0.0
13_Bolívar,001_Cartagena De Indias,Vivienda tradicional indígena,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
13_Bolívar,001_Cartagena De Indias,Vivienda tradicional étnica,33.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,3.0,0.0
13_Bolívar,001_Cartagena De Indias,Otro tipo de vivienda (1),32.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,16.0,2.0
13_Bolívar,006_Achí,Total,2356.0,622.0,3.0,7.0,5.0,148.0,1447.0,74.0,49.0,1.0
13_Bolívar,006_Achí,Casa,2265.0,617.0,3.0,7.0,1.0,148.0,1371.0,70.0,47.0,1.0
13_Bolívar,006_Achí,Apartamento,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
13_Bolívar,006_Achí,Tipo cuarto,85.0,2.0,0.0,0.0,4.0,0.0,73.0,4.0,2.0,0.0
13_Bolívar,006_Achí,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13_Bolívar,006_Achí,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,030_Altos Del Rosario,Total,1013.0,173.0,110.0,1.0,10.0,5.0,647.0,11.0,56.0,0.0
13_Bolívar,030_Altos Del Rosario,Casa,957.0,169.0,107.0,1.0,9.0,4.0,622.0,10.0,35.0,0.0
13_Bolívar,030_Altos Del Rosario,Apartamento,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,030_Altos Del Rosario,Tipo cuarto,53.0,3.0,1.0,0.0,1.0,1.0,25.0,1.0,21.0,0.0
13_Bolívar,042_Arenal,Total,316.0,64.0,0.0,1.0,3.0,4.0,233.0,6.0,5.0,0.0
13_Bolívar,042_Arenal,Casa,316.0,64.0,0.0,1.0,3.0,4.0,233.0,6.0,5.0,0.0
13_Bolívar,042_Arenal,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,042_Arenal,Tipo cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,052_Arjona,Total,682.0,525.0,1.0,3.0,4.0,32.0,79.0,6.0,31.0,1.0
13_Bolívar,052_Arjona,Casa,500.0,417.0,0.0,1.0,1.0,19.0,44.0,3.0,15.0,0.0
13_Bolívar,052_Arjona,Apartamento,55.0,46.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0
13_Bolívar,052_Arjona,Tipo cuarto,105.0,62.0,0.0,1.0,1.0,3.0,28.0,1.0,9.0,0.0
13_Bolívar,052_Arjona,Vivienda tradicional indígena,13.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,0.0
13_Bolívar,052_Arjona,Vivienda tradicional étnica,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0
13_Bolívar,052_Arjona,Otro tipo de vivienda (1),4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
13_Bolívar,062_Arroyohondo,Total,89.0,68.0,0.0,0.0,0.0,9.0,10.0,1.0,1.0,0.0
13_Bolívar,062_Arroyohondo,Casa,83.0,65.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,0.0
13_Bolívar,062_Arroyohondo,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,062_Arroyohondo,Tipo cuarto,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
13_Bolívar,074_Barranco De Loba,Total,1486.0,468.0,1.0,0.0,23.0,59.0,840.0,70.0,25.0,0.0
13_Bolívar,074_Barranco De Loba,Casa,1472.0,457.0,1.0,0.0,23.0,59.0,837.0,70.0,25.0,0.0
13_Bolívar,074_Barranco De Loba,Apartamento,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
13_Bolívar,074_Barranco De Loba,Tipo cuarto,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13_Bolívar,074_Barranco De Loba,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,074_Barranco De Loba,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,074_Barranco De Loba,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,140_Calamar,Total,117.0,92.0,1.0,0.0,0.0,12.0,6.0,5.0,1.0,0.0
13_Bolívar,140_Calamar,Casa,93.0,74.0,0.0,0.0,0.0,8.0,6.0,5.0,0.0,0.0
13_Bolívar,140_Calamar,Apartamento,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,140_Calamar,Tipo cuarto,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13_Bolívar,140_Calamar,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,140_Calamar,Vivienda tradicional étnica,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
13_Bolívar,140_Calamar,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,160_Cantagallo,Total,728.0,73.0,0.0,0.0,0.0,1.0,621.0,9.0,24.0,0.0
13_Bolívar,160_Cantagallo,Casa,674.0,71.0,0.0,0.0,0.0,1.0,577.0,8.0,17.0,0.0
13_Bolívar,160_Cantagallo,Apartamento,21.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
13_Bolívar,160_Cantagallo,Tipo cuarto,27.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0
13_Bolívar,160_Cantagallo,Otro tipo de vivienda (1),6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
13_Bolívar,188_Cicuco,Total,139.0,76.0,0.0,1.0,1.0,17.0,23.0,2.0,19.0,0.0
13_Bolívar,188_Cicuco,Casa,117.0,72.0,0.0,1.0,1.0,15.0,19.0,1.0,8.0,0.0
13_Bolívar,188_Cicuco,Apartamento,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,188_Cicuco,Tipo cuarto,18.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,9.0,0.0
13_Bolívar,188_Cicuco,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13_Bolívar,212_Córdoba,Total,331.0,153.0,3.0,2.0,4.0,138.0,24.0,3.0,4.0,0.0
13_Bolívar,212_Córdoba,Casa,327.0,152.0,3.0,2.0,4.0,135.0,24.0,3.0,4.0,0.0
13_Bolívar,212_Córdoba,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,212_Córdoba,Tipo cuarto,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13_Bolívar,212_Córdoba,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,212_Córdoba,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,212_Córdoba,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,222_Clemencia,Total,327.0,100.0,22.0,1.0,0.0,34.0,64.0,99.0,7.0,0.0
13_Bolívar,222_Clemencia,Casa,278.0,86.0,17.0,1.0,0.0,31.0,54.0,87.0,2.0,0.0
13_Bolívar,222_Clemencia,Apartamento,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13_Bolívar,222_Clemencia,Tipo cuarto,46.0,13.0,5.0,0.0,0.0,3.0,9.0,12.0,4.0,0.0
13_Bolívar,222_Clemencia,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13_Bolívar,244_El Carmen De Bolívar,Total,3237.0,460.0,5.0,10.0,2.0,1257.0,775.0,332.0,384.0,12.0
13_Bolívar,244_El Carmen De Bolívar,Casa,2902.0,438.0,4.0,9.0,2.0,1126.0,732.0,300.0,291.0,0.0
13_Bolívar,244_El Carmen De Bolívar,Apartamento,7.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13_Bolívar,244_El Carmen De Bolívar,Tipo cuarto,254.0,16.0,0.0,1.0,0.0,94.0,41.0,24.0,78.0,0.0
13_Bolívar,244_El Carmen De Bolívar,Vivienda tradicional indígena,41.0,0.0,0.0,0.0,0.0,33.0,2.0,3.0,2.0,1.0
13_Bolívar,244_El Carmen De Bolívar,Vivienda tradicional étnica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,244_El Carmen De Bolívar,Otro tipo de vivienda (1),31.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,13.0,11.0
13_Bolívar,248_El Guamo,Total,67.0,37.0,1.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0
13_Bolívar,248_El Guamo,Casa,62.0,35.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0
13_Bolívar,248_El Guamo,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,248_El Guamo,Tipo cuarto,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
13_Bolívar,248_El Guamo,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,248_El Guamo,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,268_El Peñón,Total,349.0,126.0,1.0,0.0,0.0,16.0,192.0,8.0,6.0,0.0
13_Bolívar,268_El Peñón,Casa,342.0,124.0,1.0,0.0,0.0,15.0,191.0,8.0,3.0,0.0
13_Bolívar,268_El Peñón,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,268_El Peñón,Tipo cuarto,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13_Bolívar,268_El Peñón,Vivienda tradicional étnica,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13_Bolívar,268_El Peñón,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13_Bolívar,300_Hatillo De Loba,Total,308.0,123.0,2.0,0.0,0.0,22.0,116.0,36.0,9.0,0.0
13_Bolívar,300_Hatillo De Loba,Casa,294.0,120.0,2.0,0.0,0.0,22.0,109.0,33.0,8.0,0.0
13_Bolívar,300_Hatillo De Loba,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,300_Hatillo De Loba,Tipo cuarto,14.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0
13_Bolívar,300_Hatillo De Loba,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,430_Magangué,Total,1315.0,948.0,9.0,41.0,10.0,76.0,143.0,60.0,27.0,1.0
13_Bolívar,430_Magangué,Casa,1270.0,926.0,7.0,41.0,10.0,71.0,136.0,58.0,21.0,0.0
13_Bolívar,430_Magangué,Apartamento,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,430_Magangué,Tipo cuarto,25.0,11.0,0.0,0.0,0.0,5.0,6.0,2.0,1.0,0.0
13_Bolívar,430_Magangué,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,430_Magangué,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13_Bolívar,430_Magangué,Otro tipo de vivienda (1),7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
13_Bolívar,433_Mahates,Total,658.0,371.0,2.0,40.0,15.0,134.0,70.0,8.0,15.0,3.0
13_Bolívar,433_Mahates,Casa,510.0,323.0,1.0,35.0,15.0,80.0,45.0,5.0,6.0,0.0
13_Bolívar,433_Mahates,Apartamento,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,433_Mahates,Tipo cuarto,105.0,30.0,0.0,4.0,0.0,37.0,24.0,3.0,7.0,0.0
13_Bolívar,433_Mahates,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13_Bolívar,433_Mahates,Vivienda tradicional étnica,25.0,5.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,1.0
13_Bolívar,433_Mahates,Otro tipo de vivienda (1),11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13_Bolívar,440_Margarita,Total,745.0,316.0,8.0,20.0,0.0,145.0,223.0,10.0,20.0,3.0
13_Bolívar,440_Margarita,Casa,624.0,286.0,7.0,19.0,0.0,114.0,175.0,9.0,14.0,0.0
