Departamento,Municipio,Area,Total,1,2,3,4,5,>6
15_Boyacá,580_Quípama,Centro poblado,163.0,156.0,7.0,0.0,0.0,0.0,0.0
15_Boyacá,580_Quípama,Rural disperso,1068.0,1063.0,3.0,1.0,1.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Total municipal,2704.0,2686.0,11.0,7.0,0.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Cabecera,1233.0,1222.0,6.0,5.0,0.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Centro poblado,44.0,44.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Rural disperso,1427.0,1420.0,5.0,2.0,0.0,0.0,0.0
15_Boyacá,600_Ráquira,Total municipal,2453.0,2415.0,31.0,6.0,1.0,0.0,0.0
15_Boyacá,600_Ráquira,Cabecera,795.0,780.0,13.0,2.0,0.0,0.0,0.0
15_Boyacá,600_Ráquira,Centro poblado,20.0,20.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,600_Ráquira,Rural disperso,1638.0,1615.0,18.0,4.0,1.0,0.0,0.0
15_Boyacá,621_Rondón,Total municipal,878.0,871.0,7.0,0.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Cabecera,234.0,231.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Centro poblado,24.0,24.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Rural disperso,620.0,616.0,4.0,0.0,0.0,0.0,0.0
15_Boyacá,632_Saboyá,Total municipal,3329.0,3264.0,56.0,8.0,0.0,1.0,0.0
15_Boyacá,632_Saboyá,Cabecera,289.0,259.0,24.0,5.0,0.0,1.0,0.0
15_Boyacá,632_Saboyá,Centro poblado,29.0,29.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,632_Saboyá,Rural disperso,3011.0,2976.0,32.0,3.0,0.0,0.0,0.0
15_Boyacá,638_Sáchica,Total municipal,1451.0,1393.0,47.0,8.0,3.0,0.0,0.0
15_Boyacá,638_Sáchica,Cabecera,760.0,738.0,17.0,5.0,0.0,0.0,0.0
15_Boyacá,638_Sáchica,Rural disperso,691.0,655.0,30.0,3.0,3.0,0.0,0.0
15_Boyacá,646_Samacá,Total municipal,4869.0,4746.0,102.0,16.0,4.0,1.0,0.0
15_Boyacá,646_Samacá,Cabecera,2002.0,1941.0,51.0,8.0,1.0,1.0,0.0
15_Boyacá,646_Samacá,Centro poblado,98.0,94.0,1.0,3.0,0.0,0.0,0.0
15_Boyacá,646_Samacá,Rural disperso,2769.0,2711.0,50.0,5.0,3.0,0.0,0.0
15_Boyacá,660_San Eduardo,Total municipal,581.0,518.0,53.0,10.0,0.0,0.0,0.0
15_Boyacá,660_San Eduardo,Cabecera,252.0,222.0,23.0,7.0,0.0,0.0,0.0
15_Boyacá,660_San Eduardo,Rural disperso,329.0,296.0,30.0,3.0,0.0,0.0,0.0
15_Boyacá,664_San José De Pare,Total municipal,1638.0,1608.0,27.0,2.0,1.0,0.0,0.0
15_Boyacá,664_San José De Pare,Cabecera,327.0,313.0,12.0,1.0,1.0,0.0,0.0
15_Boyacá,664_San José De Pare,Rural disperso,1311.0,1295.0,15.0,1.0,0.0,0.0,0.0
15_Boyacá,667_San Luis De Gaceno,Total municipal,1640.0,1528.0,105.0,5.0,1.0,1.0,0.0
15_Boyacá,667_San Luis De Gaceno,Cabecera,763.0,688.0,69.0,4.0,1.0,1.0,0.0
15_Boyacá,667_San Luis De Gaceno,Centro poblado,181.0,174.0,6.0,1.0,0.0,0.0,0.0
15_Boyacá,667_San Luis De Gaceno,Rural disperso,696.0,666.0,30.0,0.0,0.0,0.0,0.0
15_Boyacá,673_San Mateo,Total municipal,1146.0,1100.0,41.0,5.0,0.0,0.0,0.0
15_Boyacá,673_San Mateo,Cabecera,378.0,360.0,14.0,4.0,0.0,0.0,0.0
15_Boyacá,673_San Mateo,Rural disperso,768.0,740.0,27.0,1.0,0.0,0.0,0.0
15_Boyacá,676_San Miguel De Sema,Total municipal,952.0,916.0,31.0,5.0,0.0,0.0,0.0
15_Boyacá,676_San Miguel De Sema,Cabecera,132.0,125.0,4.0,3.0,0.0,0.0,0.0
15_Boyacá,676_San Miguel De Sema,Rural disperso,820.0,791.0,27.0,2.0,0.0,0.0,0.0
15_Boyacá,681_San Pablo De Borbur,Total municipal,1916.0,1806.0,94.0,15.0,0.0,0.0,1.0
15_Boyacá,681_San Pablo De Borbur,Cabecera,186.0,153.0,25.0,7.0,0.0,0.0,1.0
15_Boyacá,681_San Pablo De Borbur,Centro poblado,454.0,417.0,34.0,3.0,0.0,0.0,0.0
15_Boyacá,681_San Pablo De Borbur,Rural disperso,1276.0,1236.0,35.0,5.0,0.0,0.0,0.0
15_Boyacá,686_Santana,Total municipal,2186.0,2006.0,150.0,25.0,3.0,1.0,1.0
15_Boyacá,686_Santana,Cabecera,766.0,698.0,56.0,10.0,1.0,1.0,0.0
15_Boyacá,686_Santana,Centro poblado,75.0,59.0,15.0,1.0,0.0,0.0,0.0
15_Boyacá,686_Santana,Rural disperso,1345.0,1249.0,79.0,14.0,2.0,0.0,1.0
15_Boyacá,690_Santa María,Total municipal,1142.0,1118.0,21.0,3.0,0.0,0.0,0.0
15_Boyacá,690_Santa María,Cabecera,720.0,705.0,13.0,2.0,0.0,0.0,0.0
15_Boyacá,690_Santa María,Rural disperso,422.0,413.0,8.0,1.0,0.0,0.0,0.0
15_Boyacá,693_Santa Rosa De Viterbo,Total municipal,3995.0,3951.0,36.0,5.0,2.0,0.0,1.0
15_Boyacá,693_Santa Rosa De Viterbo,Cabecera,2676.0,2640.0,29.0,4.0,2.0,0.0,1.0
15_Boyacá,693_Santa Rosa De Viterbo,Centro poblado,6.0,6.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,693_Santa Rosa De Viterbo,Rural disperso,1313.0,1305.0,7.0,1.0,0.0,0.0,0.0
15_Boyacá,696_Santa Sofía,Total municipal,939.0,864.0,58.0,16.0,1.0,0.0,0.0
15_Boyacá,696_Santa Sofía,Cabecera,247.0,183.0,48.0,15.0,1.0,0.0,0.0
15_Boyacá,696_Santa Sofía,Rural disperso,692.0,681.0,10.0,1.0,0.0,0.0,0.0
15_Boyacá,720_Sativanorte,Total municipal,776.0,754.0,22.0,0.0,0.0,0.0,0.0
15_Boyacá,720_Sativanorte,Cabecera,249.0,243.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,720_Sativanorte,Centro poblado,14.0,14.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,720_Sativanorte,Rural disperso,513.0,497.0,16.0,0.0,0.0,0.0,0.0
15_Boyacá,723_Sativasur,Total municipal,337.0,292.0,42.0,3.0,0.0,0.0,0.0
15_Boyacá,723_Sativasur,Cabecera,95.0,84.0,11.0,0.0,0.0,0.0,0.0
15_Boyacá,723_Sativasur,Rural disperso,242.0,208.0,31.0,3.0,0.0,0.0,0.0
15_Boyacá,740_Siachoque,Total municipal,1897.0,1858.0,35.0,2.0,2.0,0.0,0.0
15_Boyacá,740_Siachoque,Cabecera,358.0,337.0,17.0,2.0,2.0,0.0,0.0
15_Boyacá,740_Siachoque,Rural disperso,1539.0,1521.0,18.0,0.0,0.0,0.0,0.0
15_Boyacá,753_Soatá,Total municipal,3205.0,3171.0,30.0,4.0,0.0,0.0,0.0
15_Boyacá,753_Soatá,Cabecera,2290.0,2270.0,19.0,1.0,0.0,0.0,0.0
15_Boyacá,753_Soatá,Rural disperso,915.0,901.0,11.0,3.0,0.0,0.0,0.0
15_Boyacá,755_Socotá,Total municipal,2220.0,2054.0,144.0,17.0,3.0,1.0,1.0
15_Boyacá,755_Socotá,Cabecera,411.0,358.0,39.0,10.0,2.0,1.0,1.0
15_Boyacá,755_Socotá,Centro poblado,13.0,13.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,755_Socotá,Rural disperso,1796.0,1683.0,105.0,7.0,1.0,0.0,0.0
15_Boyacá,757_Socha,Total municipal,2457.0,2350.0,95.0,9.0,3.0,0.0,0.0
15_Boyacá,757_Socha,Cabecera,1359.0,1295.0,58.0,4.0,2.0,0.0,0.0
15_Boyacá,757_Socha,Centro poblado,37.0,33.0,4.0,0.0,0.0,0.0,0.0
15_Boyacá,757_Socha,Rural disperso,1061.0,1022.0,33.0,5.0,1.0,0.0,0.0
15_Boyacá,759_Sogamoso,Total municipal,41009.0,40635.0,324.0,36.0,10.0,3.0,1.0
15_Boyacá,759_Sogamoso,Cabecera,36730.0,36414.0,273.0,31.0,8.0,3.0,1.0
15_Boyacá,759_Sogamoso,Centro poblado,431.0,396.0,28.0,5.0,2.0,0.0,0.0
15_Boyacá,759_Sogamoso,Rural disperso,3848.0,3825.0,23.0,0.0,0.0,0.0,0.0
15_Boyacá,761_Somondoco,Total municipal,1008.0,982.0,24.0,2.0,0.0,0.0,0.0
15_Boyacá,761_Somondoco,Cabecera,220.0,203.0,15.0,2.0,0.0,0.0,0.0
15_Boyacá,761_Somondoco,Rural disperso,788.0,779.0,9.0,0.0,0.0,0.0,0.0
15_Boyacá,762_Sora,Total municipal,835.0,770.0,47.0,12.0,4.0,1.0,1.0
15_Boyacá,762_Sora,Cabecera,154.0,140.0,11.0,3.0,0.0,0.0,0.0
15_Boyacá,762_Sora,Rural disperso,681.0,630.0,36.0,9.0,4.0,1.0,1.0
15_Boyacá,763_Sotaquirá,Total municipal,2423.0,2301.0,103.0,15.0,2.0,2.0,0.0
15_Boyacá,763_Sotaquirá,Cabecera,258.0,222.0,32.0,4.0,0.0,0.0,0.0
15_Boyacá,763_Sotaquirá,Centro poblado,115.0,104.0,6.0,2.0,1.0,2.0,0.0
15_Boyacá,763_Sotaquirá,Rural disperso,2050.0,1975.0,65.0,9.0,1.0,0.0,0.0
15_Boyacá,764_Soracá,Total municipal,1667.0,1639.0,22.0,6.0,0.0,0.0,0.0
15_Boyacá,764_Soracá,Cabecera,414.0,412.0,1.0,1.0,0.0,0.0,0.0
15_Boyacá,764_Soracá,Rural disperso,1253.0,1227.0,21.0,5.0,0.0,0.0,0.0
15_Boyacá,774_Susacón,Total municipal,924.0,864.0,48.0,10.0,2.0,0.0,0.0
15_Boyacá,774_Susacón,Cabecera,201.0,179.0,16.0,5.0,1.0,0.0,0.0
15_Boyacá,774_Susacón,Rural disperso,723.0,685.0,32.0,5.0,1.0,0.0,0.0
15_Boyacá,776_Sutamarchán,Total municipal,1916.0,1891.0,22.0,2.0,1.0,0.0,0.0
15_Boyacá,776_Sutamarchán,Cabecera,691.0,680.0,10.0,1.0,0.0,0.0,0.0
15_Boyacá,776_Sutamarchán,Rural disperso,1225.0,1211.0,12.0,1.0,1.0,0.0,0.0
15_Boyacá,778_Sutatenza,Total municipal,1242.0,1183.0,52.0,6.0,1.0,0.0,0.0
15_Boyacá,778_Sutatenza,Cabecera,231.0,214.0,15.0,2.0,0.0,0.0,0.0
15_Boyacá,778_Sutatenza,Rural disperso,1011.0,969.0,37.0,4.0,1.0,0.0,0.0
15_Boyacá,790_Tasco,Total municipal,1686.0,1552.0,110.0,18.0,5.0,0.0,1.0
15_Boyacá,790_Tasco,Cabecera,474.0,408.0,50.0,10.0,5.0,0.0,1.0
15_Boyacá,790_Tasco,Centro poblado,60.0,57.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,790_Tasco,Rural disperso,1152.0,1087.0,57.0,8.0,0.0,0.0,0.0
15_Boyacá,798_Tenza,Total municipal,1357.0,1342.0,15.0,0.0,0.0,0.0,0.0
15_Boyacá,798_Tenza,Cabecera,404.0,401.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,798_Tenza,Rural disperso,953.0,941.0,12.0,0.0,0.0,0.0,0.0
15_Boyacá,804_Tibaná,Total municipal,2757.0,2707.0,45.0,4.0,1.0,0.0,0.0
15_Boyacá,804_Tibaná,Cabecera,595.0,575.0,17.0,2.0,1.0,0.0,0.0
15_Boyacá,804_Tibaná,Rural disperso,2162.0,2132.0,28.0,2.0,0.0,0.0,0.0
15_Boyacá,806_Tibasosa,Total municipal,3548.0,3502.0,33.0,8.0,3.0,1.0,1.0
15_Boyacá,806_Tibasosa,Cabecera,1377.0,1365.0,8.0,1.0,2.0,1.0,0.0
15_Boyacá,806_Tibasosa,Centro poblado,263.0,252.0,9.0,2.0,0.0,0.0,0.0
15_Boyacá,806_Tibasosa,Rural disperso,1908.0,1885.0,16.0,5.0,1.0,0.0,1.0
15_Boyacá,808_Tinjacá,Total municipal,1010.0,965.0,38.0,6.0,1.0,0.0,0.0
15_Boyacá,808_Tinjacá,Cabecera,242.0,227.0,11.0,3.0,1.0,0.0,0.0
15_Boyacá,808_Tinjacá,Rural disperso,768.0,738.0,27.0,3.0,0.0,0.0,0.0
15_Boyacá,810_Tipacoque,Total municipal,999.0,868.0,106.0,20.0,5.0,0.0,0.0
15_Boyacá,810_Tipacoque,Cabecera,284.0,235.0,36.0,11.0,2.0,0.0,0.0
15_Boyacá,810_Tipacoque,Centro poblado,10.0,10.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,810_Tipacoque,Rural disperso,705.0,623.0,70.0,9.0,3.0,0.0,0.0
15_Boyacá,814_Toca,Total municipal,2670.0,2601.0,62.0,4.0,3.0,0.0,0.0
15_Boyacá,814_Toca,Cabecera,1295.0,1248.0,41.0,3.0,3.0,0.0,0.0
15_Boyacá,814_Toca,Rural disperso,1375.0,1353.0,21.0,1.0,0.0,0.0,0.0
15_Boyacá,816_Togüí,Total municipal,1335.0,1297.0,33.0,4.0,1.0,0.0,0.0
15_Boyacá,816_Togüí,Cabecera,210.0,186.0,20.0,3.0,1.0,0.0,0.0
15_Boyacá,816_Togüí,Rural disperso,1125.0,1111.0,13.0,1.0,0.0,0.0,0.0
15_Boyacá,820_Tópaga,Total municipal,1164.0,1157.0,6.0,1.0,0.0,0.0,0.0
15_Boyacá,820_Tópaga,Cabecera,356.0,349.0,6.0,1.0,0.0,0.0,0.0
15_Boyacá,820_Tópaga,Centro poblado,122.0,122.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,820_Tópaga,Rural disperso,686.0,686.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,822_Tota,Total municipal,1429.0,1422.0,7.0,0.0,0.0,0.0,0.0
15_Boyacá,822_Tota,Cabecera,272.0,268.0,4.0,0.0,0.0,0.0,0.0
15_Boyacá,822_Tota,Rural disperso,1157.0,1154.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,832_Tununguá,Total municipal,495.0,468.0,23.0,4.0,0.0,0.0,0.0
15_Boyacá,832_Tununguá,Cabecera,79.0,65.0,12.0,2.0,0.0,0.0,0.0
15_Boyacá,832_Tununguá,Rural disperso,416.0,403.0,11.0,2.0,0.0,0.0,0.0
15_Boyacá,835_Turmequé,Total municipal,1989.0,1936.0,49.0,4.0,0.0,0.0,0.0
15_Boyacá,835_Turmequé,Cabecera,704.0,680.0,24.0,0.0,0.0,0.0,0.0
15_Boyacá,835_Turmequé,Rural disperso,1285.0,1256.0,25.0,4.0,0.0,0.0,0.0
15_Boyacá,837_Tuta,Total municipal,2504.0,2425.0,61.0,17.0,0.0,0.0,1.0
15_Boyacá,837_Tuta,Cabecera,701.0,652.0,39.0,10.0,0.0,0.0,0.0
15_Boyacá,837_Tuta,Rural disperso,1803.0,1773.0,22.0,7.0,0.0,0.0,1.0
15_Boyacá,839_Tutazá,Total municipal,586.0,580.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,839_Tutazá,Cabecera,61.0,61.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,839_Tutazá,Centro poblado,33.0,33.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,839_Tutazá,Rural disperso,492.0,486.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,842_Úmbita,Total municipal,2377.0,2346.0,22.0,3.0,3.0,2.0,1.0
15_Boyacá,842_Úmbita,Cabecera,330.0,313.0,12.0,2.0,2.0,1.0,0.0
15_Boyacá,842_Úmbita,Rural disperso,2047.0,2033.0,10.0,1.0,1.0,1.0,1.0
15_Boyacá,861_Ventaquemada,Total municipal,4016.0,3701.0,268.0,33.0,11.0,3.0,0.0
15_Boyacá,861_Ventaquemada,Cabecera,645.0,570.0,54.0,14.0,5.0,2.0,0.0
15_Boyacá,861_Ventaquemada,Centro poblado,347.0,316.0,24.0,4.0,2.0,1.0,0.0
15_Boyacá,861_Ventaquemada,Rural disperso,3024.0,2815.0,190.0,15.0,4.0,0.0,0.0
15_Boyacá,879_Viracachá,Total municipal,896.0,856.0,35.0,5.0,0.0,0.0,0.0
15_Boyacá,879_Viracachá,Cabecera,151.0,146.0,4.0,1.0,0.0,0.0,0.0
15_Boyacá,879_Viracachá,Rural disperso,745.0,710.0,31.0,4.0,0.0,0.0,0.0
15_Boyacá,897_Zetaquira,Total municipal,1476.0,1395.0,64.0,11.0,5.0,0.0,1.0
15_Boyacá,897_Zetaquira,Cabecera,343.0,296.0,34.0,9.0,3.0,0.0,1.0
15_Boyacá,897_Zetaquira,Rural disperso,1133.0,1099.0,30.0,2.0,2.0,0.0,0.0
17_Caldas,001_Manizales,Total municipal,134587.0,132874.0,1393.0,223.0,53.0,22.0,22.0
17_Caldas,001_Manizales,Cabecera,127002.0,125384.0,1309.0,215.0,50.0,22.0,22.0
17_Caldas,001_Manizales,Centro poblado,2769.0,2743.0,23.0,2.0,1.0,0.0,0.0
17_Caldas,001_Manizales,Rural disperso,4816.0,4747.0,61.0,6.0,2.0,0.0,0.0
17_Caldas,013_Aguadas,Total municipal,6826.0,6719.0,91.0,12.0,3.0,0.0,1.0
17_Caldas,013_Aguadas,Cabecera,3528.0,3493.0,31.0,1.0,2.0,0.0,1.0
17_Caldas,013_Aguadas,Centro poblado,555.0,549.0,5.0,1.0,0.0,0.0,0.0
17_Caldas,013_Aguadas,Rural disperso,2743.0,2677.0,55.0,10.0,1.0,0.0,0.0
17_Caldas,042_Anserma,Total municipal,10607.0,10407.0,171.0,18.0,9.0,1.0,1.0
17_Caldas,042_Anserma,Cabecera,6545.0,6432.0,96.0,8.0,8.0,0.0,1.0
17_Caldas,042_Anserma,Centro poblado,195.0,190.0,5.0,0.0,0.0,0.0,0.0
17_Caldas,042_Anserma,Rural disperso,3867.0,3785.0,70.0,10.0,1.0,1.0,0.0
17_Caldas,050_Aranzazu,Total municipal,3349.0,3334.0,13.0,1.0,0.0,1.0,0.0
17_Caldas,050_Aranzazu,Cabecera,2271.0,2259.0,12.0,0.0,0.0,0.0,0.0
17_Caldas,050_Aranzazu,Centro poblado,70.0,68.0,0.0,1.0,0.0,1.0,0.0
17_Caldas,050_Aranzazu,Rural disperso,1008.0,1007.0,1.0,0.0,0.0,0.0,0.0
17_Caldas,088_Belalcázar,Total municipal,2965.0,2812.0,117.0,30.0,5.0,1.0,0.0
17_Caldas,088_Belalcázar,Cabecera,1426.0,1385.0,33.0,6.0,2.0,0.0,0.0
17_Caldas,088_Belalcázar,Centro poblado,264.0,218.0,25.0,18.0,2.0,1.0,0.0
17_Caldas,088_Belalcázar,Rural disperso,1275.0,1209.0,59.0,6.0,1.0,0.0,0.0
17_Caldas,174_Chinchiná,Total municipal,15528.0,15269.0,215.0,31.0,6.0,3.0,4.0
17_Caldas,174_Chinchiná,Cabecera,13988.0,13770.0,176.0,29.0,6.0,3.0,4.0
17_Caldas,174_Chinchiná,Centro poblado,421.0,403.0,17.0,1.0,0.0,0.0,0.0
17_Caldas,174_Chinchiná,Rural disperso,1119.0,1096.0,22.0,1.0,0.0,0.0,0.0
17_Caldas,272_Filadelfia,Total municipal,3314.0,3254.0,53.0,6.0,0.0,1.0,0.0
17_Caldas,272_Filadelfia,Cabecera,1312.0,1298.0,13.0,1.0,0.0,0.0,0.0
17_Caldas,272_Filadelfia,Centro poblado,429.0,421.0,7.0,1.0,0.0,0.0,0.0
17_Caldas,272_Filadelfia,Rural disperso,1573.0,1535.0,33.0,4.0,0.0,1.0,0.0
17_Caldas,380_La Dorada,Total municipal,22681.0,22329.0,293.0,40.0,15.0,3.0,1.0
17_Caldas,380_La Dorada,Cabecera,20404.0,20105.0,244.0,38.0,14.0,2.0,1.0
17_Caldas,380_La Dorada,Centro poblado,1325.0,1303.0,22.0,0.0,0.0,0.0,0.0
17_Caldas,380_La Dorada,Rural disperso,952.0,921.0,27.0,2.0,1.0,1.0,0.0
17_Caldas,388_La Merced,Total municipal,1854.0,1814.0,33.0,6.0,1.0,0.0,0.0
17_Caldas,388_La Merced,Cabecera,734.0,729.0,2.0,3.0,0.0,0.0,0.0
17_Caldas,388_La Merced,Centro poblado,435.0,427.0,7.0,1.0,0.0,0.0,0.0
17_Caldas,388_La Merced,Rural disperso,685.0,658.0,24.0,2.0,1.0,0.0,0.0
17_Caldas,433_Manzanares,Total municipal,5708.0,5622.0,79.0,5.0,0.0,0.0,2.0
17_Caldas,433_Manzanares,Cabecera,3291.0,3224.0,63.0,2.0,0.0,0.0,2.0
17_Caldas,433_Manzanares,Centro poblado,241.0,240.0,1.0,0.0,0.0,0.0,0.0
17_Caldas,433_Manzanares,Rural disperso,2176.0,2158.0,15.0,3.0,0.0,0.0,0.0
17_Caldas,442_Marmato,Total municipal,2590.0,2512.0,66.0,10.0,2.0,0.0,0.0
17_Caldas,442_Marmato,Cabecera,321.0,307.0,9.0,4.0,1.0,0.0,0.0
17_Caldas,442_Marmato,Centro poblado,1188.0,1150.0,33.0,5.0,0.0,0.0,0.0
17_Caldas,442_Marmato,Rural disperso,1081.0,1055.0,24.0,1.0,1.0,0.0,0.0
17_Caldas,444_Marquetalia,Total municipal,4328.0,4314.0,12.0,2.0,0.0,0.0,0.0
17_Caldas,444_Marquetalia,Cabecera,2103.0,2095.0,6.0,2.0,0.0,0.0,0.0
17_Caldas,444_Marquetalia,Centro poblado,33.0,33.0,0.0,0.0,0.0,0.0,0.0
17_Caldas,444_Marquetalia,Rural disperso,2192.0,2186.0,6.0,0.0,0.0,0.0,0.0
17_Caldas,446_Marulanda,Total municipal,738.0,733.0,2.0,3.0,0.0,0.0,0.0
17_Caldas,446_Marulanda,Cabecera,263.0,261.0,1.0,1.0,0.0,0.0,0.0
17_Caldas,446_Marulanda,Centro poblado,189.0,186.0,1.0,2.0,0.0,0.0,0.0
17_Caldas,446_Marulanda,Rural disperso,286.0,286.0,0.0,0.0,0.0,0.0,0.0
17_Caldas,486_Neira,Total municipal,6378.0,6328.0,44.0,6.0,0.0,0.0,0.0
17_Caldas,486_Neira,Cabecera,3618.0,3593.0,23.0,2.0,0.0,0.0,0.0
17_Caldas,486_Neira,Centro poblado,420.0,415.0,4.0,1.0,0.0,0.0,0.0
17_Caldas,486_Neira,Rural disperso,2340.0,2320.0,17.0,3.0,0.0,0.0,0.0
17_Caldas,495_Norcasia,Total municipal,1946.0,1924.0,19.0,3.0,0.0,0.0,0.0
17_Caldas,495_Norcasia,Cabecera,1322.0,1308.0,11.0,3.0,0.0,0.0,0.0
17_Caldas,495_Norcasia,Centro poblado,134.0,134.0,0.0,0.0,0.0,0.0,0.0
17_Caldas,495_Norcasia,Rural disperso,490.0,482.0,8.0,0.0,0.0,0.0,0.0
17_Caldas,513_Pácora,Total municipal,4594.0,4561.0,31.0,1.0,0.0,1.0,0.0
17_Caldas,513_Pácora,Cabecera,2379.0,2356.0,21.0,1.0,0.0,1.0,0.0
17_Caldas,513_Pácora,Centro poblado,499.0,497.0,2.0,0.0,0.0,0.0,0.0
17_Caldas,513_Pácora,Rural disperso,1716.0,1708.0,8.0,0.0,0.0,0.0,0.0
17_Caldas,524_Palestina,Total municipal,4450.0,4395.0,47.0,6.0,2.0,0.0,0.0
17_Caldas,524_Palestina,Cabecera,1540.0,1520.0,20.0,0.0,0.0,0.0,0.0
17_Caldas,524_Palestina,Centro poblado,1669.0,1645.0,18.0,4.0,2.0,0.0,0.0
17_Caldas,524_Palestina,Rural disperso,1241.0,1230.0,9.0,2.0,0.0,0.0,0.0
17_Caldas,541_Pensilvania,Total municipal,6004.0,5969.0,32.0,1.0,2.0,0.0,0.0
17_Caldas,541_Pensilvania,Cabecera,2423.0,2415.0,7.0,0.0,1.0,0.0,0.0
17_Caldas,541_Pensilvania,Centro poblado,909.0,903.0,5.0,0.0,1.0,0.0,0.0
17_Caldas,541_Pensilvania,Rural disperso,2672.0,2651.0,20.0,1.0,0.0,0.0,0.0
17_Caldas,614_Riosucio,Total municipal,14292.0,14128.0,142.0,20.0,1.0,1.0,0.0
17_Caldas,614_Riosucio,Cabecera,5861.0,5816.0,36.0,8.0,1.0,0.0,0.0
17_Caldas,614_Riosucio,Centro poblado,2418.0,2382.0,30.0,6.0,0.0,0.0,0.0
17_Caldas,614_Riosucio,Rural disperso,6013.0,5930.0,76.0,6.0,0.0,1.0,0.0
17_Caldas,616_Risaralda,Total municipal,3221.0,3149.0,58.0,10.0,3.0,0.0,1.0
17_Caldas,616_Risaralda,Cabecera,1378.0,1369.0,8.0,1.0,0.0,0.0,0.0
17_Caldas,616_Risaralda,Centro poblado,168.0,163.0,5.0,0.0,0.0,0.0,0.0
17_Caldas,616_Risaralda,Rural disperso,1675.0,1617.0,45.0,9.0,3.0,0.0,1.0
17_Caldas,653_Salamina,Total municipal,5784.0,5729.0,47.0,8.0,0.0,0.0,0.0
17_Caldas,653_Salamina,Cabecera,3710.0,3672.0,32.0,6.0,0.0,0.0,0.0
17_Caldas,653_Salamina,Centro poblado,384.0,384.0,0.0,0.0,0.0,0.0,0.0
17_Caldas,653_Salamina,Rural disperso,1690.0,1673.0,15.0,2.0,0.0,0.0,0.0
17_Caldas,662_Samaná,Total municipal,6232.0,6150.0,71.0,10.0,1.0,0.0,0.0
17_Caldas,662_Samaná,Cabecera,1974.0,1952.0,19.0,3.0,0.0,0.0,0.0
17_Caldas,662_Samaná,Centro poblado,1165.0,1149.0,11.0,4.0,1.0,0.0,0.0
17_Caldas,662_Samaná,Rural disperso,3093.0,3049.0,41.0,3.0,0.0,0.0,0.0
17_Caldas,665_San José,Total municipal,1439.0,1366.0,70.0,2.0,1.0,0.0,0.0
17_Caldas,665_San José,Cabecera,447.0,436.0,11.0,0.0,0.0,0.0,0.0
17_Caldas,665_San José,Centro poblado,39.0,39.0,0.0,0.0,0.0,0.0,0.0
17_Caldas,665_San José,Rural disperso,953.0,891.0,59.0,2.0,1.0,0.0,0.0
17_Caldas,777_Supía,Total municipal,8284.0,8198.0,77.0,9.0,0.0,0.0,0.0
17_Caldas,777_Supía,Cabecera,4345.0,4299.0,40.0,6.0,0.0,0.0,0.0
17_Caldas,777_Supía,Centro poblado,379.0,376.0,3.0,0.0,0.0,0.0,0.0
17_Caldas,777_Supía,Rural disperso,3560.0,3523.0,34.0,3.0,0.0,0.0,0.0
17_Caldas,867_Victoria,Total municipal,2767.0,2742.0,23.0,2.0,0.0,0.0,0.0
17_Caldas,867_Victoria,Cabecera,1443.0,1429.0,13.0,1.0,0.0,0.0,0.0
17_Caldas,867_Victoria,Centro poblado,344.0,343.0,1.0,0.0,0.0,0.0,0.0
17_Caldas,867_Victoria,Rural disperso,980.0,970.0,9.0,1.0,0.0,0.0,0.0
17_Caldas,873_Villamaría,Total municipal,20065.0,19818.0,206.0,30.0,7.0,3.0,1.0
17_Caldas,873_Villamaría,Cabecera,17422.0,17189.0,194.0,30.0,6.0,2.0,1.0
17_Caldas,873_Villamaría,Centro poblado,987.0,984.0,3.0,0.0,0.0,0.0,0.0
17_Caldas,873_Villamaría,Rural disperso,1656.0,1645.0,9.0,0.0,1.0,1.0,0.0
17_Caldas,877_Viterbo,Total municipal,3978.0,3903.0,62.0,11.0,1.0,1.0,0.0
17_Caldas,877_Viterbo,Cabecera,3458.0,3388.0,57.0,11.0,1.0,1.0,0.0
